Ticker,1w,1m,3m,6m,1y,Exchange
B,0.3593281843388141,0.7212561667163442,1.7355933256282041,12.75231264319836,,NYSE
NSC,-3.21497355745316,-3.271655993735878,-4.601285026151625,2.5793879679649523,,NYSE
NSP,-3.2386861537412104,7.120312403530926,17.018336745745046,-8.399005732465136,,NYSE
NTB,-4.321902474692574,7.268172156619079,2.8571419840479395,5.476451190938647,,NYSE
NTR,3.3202329588335022,-2.321693901295274,15.430198787083715,10.13612597400606,,NYSE
NTST,3.0979848820635425,0.06993166956958952,-10.225841930212932,-14.973259153375196,,NYSE
NTZ,1.0309317880007551,-5.769225478877493,13.163976482787398,18.932044453261042,,NYSE
NU,-21.021898938226336,-11.238719710571177,-19.61367262883159,-24.86111123988658,,NYSE
NUE,-1.8436586093868668,10.789774235922934,-6.531654289905198,-7.667629708817181,,NYSE
NUS,0.5291000285156278,6.442577685556605,0.13174903614814326,-21.891055887081823,,NYSE
NUV,0.11274215344825311,2.1864274249969062,0.9090900224102638,0.5662535805988744,,NYSE
NUVB,-2.6431693076513496,-20.216604571680584,-14.671810371245353,-21.07142586489108,,NYSE
NUW,0.7230685612536814,1.6046700686847215,1.309093128551142,-0.5710201456038067,,NYSE
NVG,0.6324104831502808,2.4959699197915297,-0.8567025626506131,-0.5468800582456579,,NYSE
NVGS,-4.334548967336016,-5.1452806169279715,-2.9120156823297716,-2.6708092856363552,,NYSE
NVO,13.111594611984012,8.60666274754729,-14.177137105865711,-34.73622002865206,,NYSE
NVR,-3.678125183336156,-14.984990003086951,-20.773903924001313,-20.444135057635528,,NYSE
NVRI,-20.937841442962267,-21.3665966374603,5.224965754578892,-37.120553617465426,,NYSE
NVRO,0.3502623606462141,12.795277660028614,35.14151717895923,4.9450545611744445,,NYSE
NVS,3.7181050532092863,9.317204647165479,5.887481387327909,-7.023214091798458,,NYSE
NVST,-3.469010041105036,-2.0187718930946286,3.0108618137228316,15.880069816796038,,NYSE
NVT,-8.356509214338747,-16.78405457556842,-17.070590437926825,-5.049276983243556,,NYSE
NWG,5.258299693733304,6.337374969114462,13.53233463548622,23.48484989227815,,NYSE
NWN,1.919288363708871,4.201253255208326,-1.0038288291368436,5.287234388128481,,NYSE
NX,-11.736686764454419,-12.905985072632898,-31.81666250610683,-26.717009880834265,,NYSE
NXC,0.5372267838302802,0.5372267838302802,-1.577761318755988,-4.6579286776535,,NYSE
NXDT,-2.3668709730421456,-9.340663467374643,-4.807692484037418,-12.234043857352306,,NYSE
NXDT,-2.3668709730421456,-9.340663467374643,-4.807692484037418,-12.234043857352306,,NYSE
A,0.5197868550974816,-11.20367476088141,7.701481810610855,-3.3002430135643968,,NYSE
NXE,-7.907743088944741,-24.764464579565992,-34.00236155424814,-6.677790213931923,,NYSE
NXG,-4.401122790555401,-7.071691793318369,0.25289553204494997,20.065625889105142,,NYSE
NXJ,0.7431887294750306,1.7514599012155685,-0.326797080073582,-2.165200096086317,,NYSE
NXN,0.2550997651982412,1.0282766475969929,-0.7575770346878175,0.08489158835756072,,NYSE
NXP,-0.8097158436581542,-1.0767150141905546,0.47846680981993295,-1.1432419475607358,,NYSE
NXRT,-3.461153871836997,1.8922502894608284,-15.936683964317522,-12.974183789634209,,NYSE
NYC,-12.916668256123865,14.457827801517498,16.24026780109005,13.463623952032556,,NYSE
NYT,-3.45728888583543,-10.224301347108645,-7.829594671400175,-12.831215772437442,,NYSE
NZF,-0.2367776857975068,2.8478468881700136,0.4769508742494821,-0.7849248790577801,,NYSE
O,4.771514762401918,5.468315215342234,-0.15739795751582575,-6.30231434983547,,NYSE
OAK,,,,,,NYSE
A,0.5197868550974816,-11.20367476088141,7.701481810610855,-3.3002430135643968,,NYSE
OAK,,,,,,NYSE
B,0.3593281843388141,0.7212561667163442,1.7355933256282041,12.75231264319836,,NYSE
OBDC,0.25990877817219094,4.327250473113375,2.6613478330748785,5.18064229672337,,NYSE
OBK,-4.556767986330923,3.426876445501037,12.669022090819615,22.852566967192267,,NYSE
OC,-7.760061205282687,-11.881555653703424,-14.750883695304717,1.2855081388770229,,NYSE
OCFT,-7.55000114440918,33.02158245616593,68.09090336689292,162.26950650819325,,NYSE
ODC,-0.5357548115567989,0.42333091071948825,24.182064409754744,30.680954123813354,,NYSE
ODV,2.1276660503010802,-8.860758347611409,-3.9999961853027344,-34.54545336321368,,NYSE
OEC,4.573803419639422,1.6161600333535642,-15.886289278861698,-15.3673571668117,,NYSE
OFG,-0.3349267756070029,-3.8097471105056346,-4.09760321263557,-3.003494511321303,,NYSE
OGE,3.836439307314765,4.823752046794794,4.702345795915375,14.2568230380707,,NYSE
OGN,1.3743458234088513,-5.606338116078846,6.168605956941242,-26.343322561303385,,NYSE
OGS,2.236821615302742,5.465822203189696,-4.367731023889276,8.356792959206993,,NYSE
OHI,-1.9230789384494407,-3.6957079664504233,-11.083438589837113,-6.299206843306848,,NYSE
OI,-2.42004961414517,1.9873556738368325,-7.154604411810384,-7.534808136115023,,NYSE
OIA,-0.6504058737032858,0.4934245096184675,-5.999997945932245,-5.271312958216501,,NYSE
OII,-11.577703722878107,-14.755957523642316,-17.983249909683884,-13.4127583002284,,NYSE
OIS,-12.54613091520006,-13.818185979669739,-11.069421407752134,-7.961171197221417,,NYSE
OKE,0.2554931056704346,-6.473449285001564,-13.27026969784738,12.719751637475142,,NYSE
OKLO,-26.28277897584148,0.02579199728032222,77.93579024343893,447.1086048054424,,NYSE
OLN,-2.962426610489921,-19.67702836896018,-34.34367951470262,-38.13910238816576,,NYSE
OLO,-5.241380888840252,-7.412401416167791,5.692305931678177,22.45988809371644,,NYSE
OLP,-1.5384600712702867,0.5498872821344758,-11.26516449576016,-2.5133276529305415,,NYSE
OMC,0.1582145377990729,-4.4689476563324,-16.05466923376647,-15.407542113998629,,NYSE
OMF,-4.898175843348806,-6.538994091431372,-0.6419704436530616,14.69404762645139,,NYSE
OMI,-16.510067792804584,-58.05799175865904,-49.879130808460694,-60.707518508089485,,NYSE
ONIT,-10.431854540864382,-9.901269826068104,4.652686942973894,13.949339106777025,,NYSE
ONL,0.0,5.497389534959551,3.06905681185341,5.774285310574312,,NYSE
ONON,-6.899865917383763,-19.867662505628182,-9.288394676854427,11.45881188942679,,NYSE
ONTF,-11.577420138400086,-6.85975324985243,-3.930817527543906,-3.4755101555016488,,NYSE
ONTO,-9.679975101943484,-26.5296665837782,-2.0756507615057984,-26.090379275148468,,NYSE
OOMA,-6.8519741520359005,2.126153068989578,5.722668572429335,64.8741444482732,,NYSE
OPAD,-8.571429961624343,-6.666669978035689,-39.130435627665086,-36.90140733452122,,NYSE
OPFI,-13.882530453746034,-6.229235900135088,58.34501796131186,148.67841534617435,,NYSE
OPP,-0.46620002574253583,1.6061895677671023,1.4251767751990219,-3.828830497816915,,NYSE
OPP,-0.46620002574253583,1.6061895677671023,1.4251767751990219,-3.828830497816915,,NYSE
A,0.5197868550974816,-11.20367476088141,7.701481810610855,-3.3002430135643968,,NYSE
OPP,-0.46620002574253583,1.6061895677671023,1.4251767751990219,-3.828830497816915,,NYSE
B,0.3593281843388141,0.7212561667163442,1.7355933256282041,12.75231264319836,,NYSE
OPY,-3.7856865761908165,-12.202259401748783,4.94505051298022,22.103835884359846,,NYSE
OR,-5.436990234917893,-0.9579579372294589,-5.772148808346522,5.678591512439679,,NYSE
ORA,8.978619211310313,5.0366349524333165,-13.281251051493225,-5.893610994758114,,NYSE
ORC,1.7103718437949,11.500000953674316,13.63057560077079,8.913315425059887,,NYSE
ORCL,-3.6460760048187546,-10.006973529229334,-11.164635796360988,19.69329615645026,,NYSE
ORI,0.21972488709134375,0.5234227145995751,-2.6154243669862853,4.916627254707717,,NYSE
ORN,-10.506328021347333,-16.528926224680486,-17.599064865637516,-1.25697873839008,,NYSE
OSCR,10.10400930774793,-10.018213037764923,-17.712384750234232,-12.514762528910007,,NYSE
OSK,-3.938550555713294,7.245323744088217,-4.30386744710447,-0.7885370820936544,,NYSE
OTIS,1.684933759361762,2.2557233546559807,-1.9046629995663422,4.69349053329029,,NYSE
OUT,-6.382976196250034,-2.8017164082856594,-6.045679046684338,9.292619865437569,,NYSE
OVV,-1.8581456491662873,-5.333330331604335,-2.892370280188672,1.428572832441266,,NYSE
OWL,-7.560573654608172,-14.98271772186227,-5.427352472082814,27.40355838545416,,NYSE
OWLT,6.5306058897173,16.77852427746633,18.367346276777496,13.973796444252319,,NYSE
OXM,-2.459235864291731,-12.780946367514556,-5.001983319520598,-18.43898698764328,,NYSE
OXY,4.910521698332393,0.15891540745915922,-0.15841946743502255,-9.996433850514663,,NYSE
PAAS,-0.0817602255256622,12.007336736374352,7.428573776077441,13.253014923367989,,NYSE
PAC,-0.5709018039563696,3.004701160754175,4.154206978859154,22.264012640865726,,NYSE
PACK,-7.712420199120961,14.796745256924115,3.0656940302284053,-0.8426958391001382,,NYSE
PACS,-4.480958671288837,-10.995128297070146,-25.204680254201605,-68.04896239850027,,NYSE
PAG,-6.219907103681743,0.7637759086897455,2.744626983848608,-2.229267764195364,,NYSE
PAGS,0.12438095683189321,21.417798669430166,6.481484810371141,-35.44506801640258,,NYSE
PAI,0.3952584367008294,2.917339159041643,1.4376944482445753,1.1146447848025653,,NYSE
PAM,-0.38356540431118136,-7.289261248964618,1.385213982361222,56.057379139573186,,NYSE
PAR,-8.318606983951538,-12.677040261293126,-16.89576911230524,15.700484598390062,,NYSE
PARR,-1.38889056129754,-11.651585882685978,-8.494433715220218,-29.67131684179466,,NYSE
PATH,-10.046885260142934,-2.610584899732449,5.250784202788816,9.632655552455361,,NYSE
PAXS,0.3101689482475578,2.0189254708052218,-1.2217516963109687,3.3887450213354153,,NYSE
PAY,-11.913934351925304,-10.41802889165917,-23.315627749112156,20.254278594488895,,NYSE
PAYC,1.8353868251056227,3.8051145230663774,-1.7794581610429683,32.499995967048974,,NYSE
PB,-1.746725661045978,-2.411021054170359,-6.51350569691902,7.2329743860229945,,NYSE
PBA,-0.19310260641163257,-2.7157793999159963,-14.710038031867922,-7.183168983946853,,NYSE
PBF,0.0,-23.809523212964713,-26.46592290345503,-32.49926830397134,,NYSE
PBH,-1.59302644951399,10.295834159859329,2.6315767560491254,20.64147599796884,,NYSE
PBI,-2.5495793566886027,25.242718221869566,32.98968286643029,41.953228636858995,,NYSE
PBI,-2.5495793566886027,25.242718221869566,32.98968286643029,41.953228636858995,,NYSE
B,0.3593281843388141,0.7212561667163442,1.7355933256282041,12.75231264319836,,NYSE
PBR,3.07262949325795,6.956521919409142,3.8705150545980116,-0.6729436750052442,,NYSE
PBT,0.0,-5.726496471934794,-15.219065803819888,1.8467203201668836,,NYSE
PCF,-1.0218933693251442,2.262444838284594,0.5934783389992537,1.801807284468171,,NYSE
PCG,4.578154421265945,-1.5394088886910517,-23.857143947056358,-14.400430889245131,,NYSE
PCG,4.578154421265945,-1.5394088886910517,-23.857143947056358,-14.400430889245131,,NYSE
X,-3.8251397580789104,-0.35050166508603375,-4.962716213591667,-5.109118458247286,,NYSE
PCK,2.245252423098676,4.593643743660425,0.8517920223111153,-0.837516175123687,,NYSE
PCM,-1.3554168307290504,-1.7990987134404612,-18.532335549598123,-14.041990956614203,,NYSE
PCN,0.14566976278582722,1.85185185185186,-1.7857142857142905,3.3834571639977717,,NYSE
PCOR,-6.000000000000005,4.883960622905725,17.43289395326919,38.305024906181664,,NYSE
PCQ,2.4122836599720143,4.708520994412879,-1.89075941723289,-1.89075941723289,,NYSE
PD,-6.16579623704806,-2.9474771787676324,-3.1032632805395477,-7.9776406020243495,,NYSE
PDCC,-0.3473930329995878,-1.5686259843532002,-2.486398376901078,-1.3267835513631199,,NYSE
PDI,0.30768956893529875,2.8932100496502633,2.1409914129469687,3.218990387567189,,NYSE
PDM,-3.2831706292313134,-18.735628429185457,-24.867159550425157,-22.647703434427324,,NYSE
PDO,0.36179588884932556,1.1670302477529093,2.8931777193373254,3.161027894247348,,NYSE
PDPA,-0.793331467092373,-0.4616700801472029,,,,NYSE
PDS,-1.171730871775678,-15.20578122585291,-14.003506215428352,-21.847401504648722,,NYSE
PDT,-0.15443632728895373,0.8580391027308121,0.5443285409590937,1.4117670994178821,,NYSE
PDX,0.19999694824219816,-11.012434896905265,-3.5796779120948696,9.724044331026494,,NYSE
PEB,-2.547250761489739,-15.285716738019673,-4.27764868409497,-7.126082760108121,,NYSE
PEB,-2.547250761489739,-15.285716738019673,-4.27764868409497,-7.126082760108121,,NYSE
E,-0.9877415173659698,2.4312915942982016,0.0,-9.55195940611311,,NYSE
PEB,-2.547250761489739,-15.285716738019673,-4.27764868409497,-7.126082760108121,,NYSE
F,-2.1097027312509398,-8.661418579303092,-16.01810341367932,-14.470051551149021,,NYSE
PEB,-2.547250761489739,-15.285716738019673,-4.27764868409497,-7.126082760108121,,NYSE
G,-3.2697534278052443,15.334637452545552,19.90542711767882,36.46847610275985,,NYSE
PEB,-2.547250761489739,-15.285716738019673,-4.27764868409497,-7.126082760108121,,NYSE
H,-1.9124313327769316,-9.972349147154059,-8.591192735708352,-3.6205909629904998,,NYSE
PEG,0.31063577743168924,-4.7748657955121505,-6.804304032188946,3.5137448559670714,,NYSE
PEN,8.564401718852777,6.538094081487,23.014631152190756,49.41856597716161,,NYSE
PEO,0.8916578371364059,-1.949743346737387,-6.487609721802967,-0.4837318006100988,,NYSE
PERF,-10.655737064180126,-11.740889007851496,19.78021999615256,6.341469144622747,,NYSE
PFD,-1.3111855247572302,0.0,0.17745788178364919,1.3464956365121017,,NYSE
PFE,3.016053778713057,-0.5295056511694596,4.780871861965097,-9.404069531561621,,NYSE
PFGC,-6.0167620669536515,-7.743465568143937,-1.1950723171588407,10.13186061654583,,NYSE
PFH,-2.049628097898215,-2.9396005557102867,-6.198350852829138,-8.421583876546157,,NYSE
PFL,0.0,0.8313502872915546,1.3126450498215148,2.1660570687404013,,NYSE
PFLT,-0.2680941384822111,-0.9760479670236855,0.6311965181342583,0.3597118908694741,,NYSE
PFN,0.26560398896751103,1.4784964068333517,1.3422870339588666,3.142076689614126,,NYSE
PFO,-0.4352553175128504,-0.32680485455531816,0.8820278544409144,3.389821741575183,,NYSE
PFS,-2.734585733584194,-4.375329223769409,-13.371542850990625,0.11036727090949494,,NYSE
PFSI,-0.5011813340448867,-7.314168820960298,-3.4518953483101855,1.7997194168552832,,NYSE
PG,4.506106185397329,2.455613590691219,-0.3103764326226055,0.0411330888125061,,NYSE
PGP,0.375942477902802,1.3924067365379988,0.6281430966739388,2.2988544946317857,,NYSE
PGR,1.3670968219534174,11.13941319630769,4.589213856690644,12.165006837264357,,NYSE
PGRE,-4.033971458208518,-1.739128812274282,-5.04202177342542,-6.804122272061264,,NYSE
PGZ,0.09643422364702392,2.5691722512057424,-1.2369182836330816,-2.535206701975601,,NYSE
PH,-4.7525925450731865,-1.9291646156034514,-3.3040534011596123,13.82905552174205,,NYSE
PHD,-1.6309968832058153,0.41623270845003724,-1.5306180539302772,-2.426700874227139,,NYSE
PHG,-9.365027481314037,-4.735273945617379,-1.617251010391707,-14.204168408504625,,NYSE
PHI,2.136752171585732,5.658703500473683,6.839511497082751,-16.811695094548863,,NYSE
PHIN,-2.0873633475434583,0.6956836902550778,-2.7825767529379264,6.945326134075214,,NYSE
PHK,0.20450366369892947,-0.4065036710645509,-1.6064241646516764,1.4492789392771988,,NYSE
PHM,-4.021222826540461,-11.50875078875383,-19.764994928183,-19.783720245864288,,NYSE
PHR,-5.428957208275698,3.4457426797982027,52.12938260921602,13.561363702826036,,NYSE
PHT,-1.129230591216468,0.38216828245623,1.6774208314957129,1.6774208314957129,,NYSE
PHX,0.2421247401352966,2.729519874701869,16.292132950238436,21.764698540050876,,NYSE
PII,3.216497092605075,-14.19878448817321,-29.32867350036733,-45.12324769797712,,NYSE
PIM,0.0,0.9090900552502612,2.7777751205062318,-0.2994009197675007,,NYSE
PINE,0.24345104951768448,1.6039496827047195,-6.949160432582346,-7.263518574901296,,NYSE
PINS,-2.932851610431364,14.925365330155472,27.079821029157515,16.020907168311084,,NYSE
PIPR,-5.6080277818779445,-5.338885948351358,-13.882353690516702,9.008905452517912,,NYSE
PJT,-7.28668790456296,0.772845281035206,4.789772745666854,32.1469193550582,,NYSE
PK,-1.940993771573829,-8.345425550181162,-11.678322056079116,-14.777325408097974,,NYSE
PKE,-1.9928806346624417,-7.397440728050498,-5.813949620033842,3.7678973832097507,,NYSE
PKG,-2.155294979319855,-13.09145903907517,-12.752297302246573,3.3964901066377617,,NYSE
PKST,-3.7857788578063656,-4.227941482614684,-19.969280261579236,-17.235901906227536,,NYSE
PKX,10.533707564173,4.1924129273458455,-9.626791922099287,-24.156757960638032,,NYSE
PL,-17.98680136765711,4.852321311805241,56.28929829739897,80.07245678857602,,NYSE
PLD,0.09929892271181018,2.0499411898160957,5.072530275867604,-2.8119225240417545,,NYSE
PLNT,-4.059806476728312,-8.195946040214874,-1.0013316945245654,20.34529476933993,,NYSE
PLOW,0.5845659369534406,-0.6543498048087848,4.114556324103069,-6.485510473866252,,NYSE
PLYM,-1.4388475223450214,-1.4388475223450214,-11.470108754822805,-31.471443556035705,,NYSE
PM,2.61862754672737,23.096542709737335,19.19098494581504,28.66666158040365,,NYSE
PMF,0.10965163385221466,3.3975106832045077,-4.3979064702157515,-3.386240225216497,,NYSE
PML,0.35210952299720155,4.141292947723674,-1.2702039101088136,-1.0416683913380353,,NYSE
PMM,-0.47022271583421205,3.58890352503225,3.252029368516429,-1.7027884344402833,,NYSE
PMO,0.09354751425985075,4.492187972937245,3.082848663739668,1.5180251232560726,,NYSE
PMT,2.1786436244553897,12.022286821337547,6.590908319168509,2.1786436244553897,,NYSE
PMT,2.1786436244553897,12.022286821337547,6.590908319168509,2.1786436244553897,,NYSE
A,0.5197868550974816,-11.20367476088141,7.701481810610855,-3.3002430135643968,,NYSE
PMT,2.1786436244553897,12.022286821337547,6.590908319168509,2.1786436244553897,,NYSE
B,0.3593281843388141,0.7212561667163442,1.7355933256282041,12.75231264319836,,NYSE
PMT,2.1786436244553897,12.022286821337547,6.590908319168509,2.1786436244553897,,NYSE
C,-5.862190106007192,-2.8421587407237214,16.107876527032804,31.58764766590687,,NYSE
PMTU,-0.43154417944012424,-1.9206308011623152,-0.8051327998730873,-1.6279073205964778,,NYSE
PMTV,-0.35308024086319056,,,,,NYSE
PMX,0.8108100271120522,1.9125664371920426,-4.603582168949261,-6.3989932932283615,,NYSE
PNC,-3.022020782673329,-4.857066097231644,-8.205602610812612,8.467444395235479,,NYSE
PNF,0.6535910231946662,2.2576307399746254,-3.144654163496252,-3.5087745506153345,,NYSE
PNI,1.6528909335525421,3.21678344063947,-0.1353146444565967,-2.1220139021431494,,NYSE
PNNT,-0.6925168331116782,2.5751117463482798,1.9914631907160585,2.5751117463482798,,NYSE
PNR,-3.91812341982688,-10.934351892247063,-11.274460676461818,9.57321713722845,,NYSE
PNST,-14.89361600942768,-16.01050324544152,-62.308598177347484,-85.32110169503574,,NYSE
PNW,2.599148150683872,7.274216802952238,0.6926936821900265,4.986814521055871,,NYSE
POR,6.532183622892429,8.195123439881868,-5.435939555223046,-6.413503834736378,,NYSE
POST,3.7588610348270546,8.002621736187798,4.849973911633754,0.880943848921345,,NYSE
PPG,-2.5053052638999485,-7.029478514092046,-5.186652365647859,-8.123244613354242,,NYSE
PPL,2.9350776516528843,6.047646428615128,1.6988923298884018,10.047550111883673,,NYSE
PPT,0.8333391834189907,0.8333391834189907,2.832865265202167,-0.8196713302251579,,NYSE
PR,-0.9880052404302453,-9.948653391046747,-7.270326326169851,-1.0578319391843616,,NYSE
PRA,-3.3839764268562056,-5.280979434469213,-13.854679998219499,3.5529203116531294,,NYSE
PRG,-31.363849605069248,-30.289375009443997,-37.21427360090216,-36.205774724695104,,NYSE
PRGO,3.4708060000562257,2.3838390003551035,-6.975035368923876,-10.71176567327493,,NYSE
PRH,-0.12047702713436914,-1.7384379138413397,-2.20212134967378,-6.009063870951925,,NYSE
PRI,-2.766910513532772,-6.2928486614356345,-8.20266386099895,5.380816883946404,,NYSE
PRIF,,,,,,NYSE
D,3.3099480977465623,7.930842498237478,-0.27782574576867836,1.8081908536123903,,NYSE
PRIF,,,,,,NYSE
F,-2.1097027312509398,-8.661418579303092,-16.01810341367932,-14.470051551149021,,NYSE
PRIF,,,,,,NYSE
H,-1.9124313327769316,-9.972349147154059,-8.591192735708352,-3.6205909629904998,,NYSE
PRIF,,,,,,NYSE
I,,,,,,NYSE
PRIF,,,,,,NYSE
J,0.1396591162026395,-8.843059832278344,-3.340328468508802,4.072229267904337,,NYSE
PRIF,,,,,,NYSE
K,0.48626491063843424,1.0884273640464182,2.6194916578659466,2.5685660978811864,,NYSE
PRIF,,,,,,NYSE
L,-0.3011685261611219,-1.394016638497686,-1.6167386661275707,4.653515705573308,,NYSE
PRIM,-10.201306232931273,-24.909010443558355,-18.854478677736665,24.167761739037097,,NYSE
PRKS,-0.41841234888125856,-1.9291979604266096,-6.4164434381310365,7.64802892142884,,NYSE
PRLB,-8.1937503550915,1.2987024122719681,9.592010842357546,33.684908270613164,,NYSE
PRM,-15.754000872688334,-26.0901685339206,-24.642052335804888,-7.834104622903126,,NYSE
PRMB,2.713299896173993,4.60546519513283,20.38869474670342,54.1628918856989,,NYSE
PRO,-4.7848629524682496,5.637863712950142,15.891650195871353,34.538785004920825,,NYSE
PRS,-0.4196407125047763,-0.9185854434023977,-3.063725547486207,-5.193771908695077,,NYSE
PRSU,-6.150401469342359,-3.03576109493493,-12.328455093809698,14.177523608424147,,NYSE
PRT,0.0,4.545456101034717,9.11360201469349,5.04807802523386,,NYSE
PRU,-1.8465378304726054,-6.322182760061579,-12.125833028120814,-4.24136295482217,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
F,-2.1097027312509398,-8.661418579303092,-16.01810341367932,-14.470051551149021,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
G,-3.2697534278052443,15.334637452545552,19.90542711767882,36.46847610275985,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
H,-1.9124313327769316,-9.972349147154059,-8.591192735708352,-3.6205909629904998,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
I,,,,,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
J,0.1396591162026395,-8.843059832278344,-3.340328468508802,4.072229267904337,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
K,0.48626491063843424,1.0884273640464182,2.6194916578659466,2.5685660978811864,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
L,-0.3011685261611219,-1.394016638497686,-1.6167386661275707,4.653515705573308,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
M,-0.46542350400108345,-0.3991980506211301,-1.1228538470206884,-3.106793191987478,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
N,,,,,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
O,4.771514762401918,5.468315215342234,-0.15739795751582575,-6.30231434983547,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
P,,,,,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
Q,,,,,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
R,-0.8356375016534745,-0.35039076622480625,3.51427086930185,19.36463856579089,,NYSE
PSA,2.2831232966619597,4.321137988874946,-9.047692827379372,-7.199733209769688,,NYSE
S,-10.806445484974937,-4.366616334540884,-19.913105839545853,-9.934848044653076,,NYSE
PSBD,-2.786571130122184,-2.8481000242583376,-2.539680117652532,-5.12978929574277,,NYSE
PSEC,1.6018346337421274,1.6018346337421274,-4.310340840949623,-13.111547138711177,,NYSE
A,0.5197868550974816,-11.20367476088141,7.701481810610855,-3.3002430135643968,,NYSE
PSF,-0.1965646917813757,1.347298094212368,-0.09837903511425994,1.19581352649476,,NYSE
PSFE,-1.887759347102902,5.950412927851678,10.13746019802344,-7.814002974220258,,NYSE
PSN,-19.017148897513014,-30.282432436540486,-36.994277873187855,-37.6022614185649,,NYSE
PSO,0.531287778928613,6.771165456397132,12.039479607525362,25.405013124609276,,NYSE
PSQH,-14.835169909585,-28.89908693342642,35.96490980405442,11.510789084030982,,NYSE
PSTG,-4.026553442555947,-10.087056480183133,30.400797004140202,4.446228718596634,,NYSE
PSTL,-4.969416072795385,-4.311004432713538,-10.704021285572152,-12.403096034200011,,NYSE
PSX,0.5779487128762639,5.023646953789163,-1.6496132746568026,-3.809385955714406,,NYSE
PTA,-0.8516942722585519,0.6612465367457521,-1.640158598117769,-1.88398195007059,,NYSE
PTY,0.3403689051266756,1.3755145102465782,1.3755145102465782,3.8028166838473654,,NYSE
PUK,-1.7476772482677316,11.739126365634945,13.573229784211915,3.331418315849488,,NYSE
PUMP,3.2917133716282354,-14.873706841217327,17.117122314131848,13.60799152861012,,NYSE
PVH,1.2739645804053845,-18.29319227824795,-20.231102749829798,-23.480799109545426,,NYSE
PVL,2.1276660503010802,-2.0408143405366563,-6.49350046166508,-21.739128744669834,,NYSE
PWR,-5.636723127480192,-24.070476292723754,-18.568236790131632,0.0,,NYSE
PX,2.4583697704745555,-6.1046521701704215,5.0406493979252565,27.92078800311748,,NYSE
PYN,1.7211687713843293,3.141358250252302,-1.5000025431315067,-2.152319789105339,,NYSE
PYT,-0.5176912754682017,1.14035191921944,0.2608672432277581,1.8101538821955865,,NYSE
PZC,1.6296316076207962,2.541107247233354,-3.107341702858246,-5.379308503249591,,NYSE
QBTS,13.814758716650788,20.23216828760981,386.57717809371707,577.5700602430243,,NYSE
QD,-8.841462328737503,2.047779570392505,22.040814340536663,59.04255410215335,,NYSE
QGEN,-0.7524435542952346,-13.65917932822044,-3.0147048167566193,-15.9158552058984,,NYSE
QS,-0.9560265880022123,0.19341879878358448,4.646465210826567,-15.909091612805737,,NYSE
QSR,-3.4252873291382713,1.26767854618679,-10.280771617991968,-13.733907687393632,,NYSE
QTWO,-3.5886788563377237,-7.2333671540295015,-11.806045642176578,20.095689188798783,,NYSE
QUAD,-21.28778362646495,-13.81295056824583,-14.793746908274096,37.0709365671259,,NYSE
QVCC,1.6447352942006832,-0.08084259478053912,-4.849885493005579,0.080965788653109,,NYSE
QVCD,0.974025069249751,-0.8764988739424218,-5.255144920362387,0.7287384302320454,,NYSE
QXO,-4.939206885006875,-10.515016891905715,-21.320751389815406,-7.401924374969204,,NYSE
R,-0.8356375016534745,-0.35039076622480625,3.51427086930185,19.36463856579089,,NYSE
RA,-0.07446186637822816,0.07457292315902198,1.6666687136948966,2.5210077911329343,,NYSE
RACE,-0.08137576712635708,17.08218517436817,17.49206025198795,5.146302907561107,,NYSE
RAMP,-7.108862181972864,-6.580917567622158,9.540509615987357,20.57915058768063,,NYSE
RBA,6.53166467996078,14.141076405061103,9.604698728980354,22.000238798516847,,NYSE
RBC,-2.0435627213415963,13.249611695182683,10.728341613670246,21.901338273093707,,NYSE
RBLX,-6.35206243965063,-6.854421467713145,19.65925787345384,44.19838644019831,,NYSE
RBOT,-4.133332570393877,3.3045979570816453,54.956902243755266,106.9064821450894,,NYSE
RBRK,-10.11091549486325,-0.8675873012841562,57.656635131490134,91.69415780592382,,NYSE
